Time of Visit,IP Address,Request_Method,Visited_Pages,Status_Code,Country,Sports,Frequency_of_Visit,Gender,Age
10:30:34,114.210.64.1,POST,Tennis.html,200,United States,Swimming,Seldon,Male,70
11:42:52,135.151.164.179,HEAD,Athletics.html,200,Canada,Athletics,Often,Male,39
4:59:51,162.254.200.172,PUT,Basketball.html,200,Marshall Islands,Football,Often,Female,51
13:11:05,149.160.134.61,PUT,images/games.html,100,Cambodia,Swimming,Once,Male,36
0:24:49,142.224.102.78,CONNECT,images/games.html,200,Indonesia,Swimming,Once,Non-binary,36
13:06:29,31.109.97.51,POST,ticketing.html,200,Sweden,Football,Often,Male,45
9:04:24,176.33.20.223,POST,Basketball.html,200,Brazil,Boxing,Often,Male,61
0:22:33,209.63.205.28,CONNECT,Gymnastics.html,200,France,Volleyball,Seldon,Male,57
16:00:11,22.224.60.240,HEAD,Athletics.html,301,China,Swimming,Seldon,Male,55
9:53:33,106.25.68.38,GET,images/games.html,200,Portugal,Table Tennis,Daily,Male,68
22:01:20,93.38.184.87,PATCH,searchsports.html,200,Poland,Baseball,Seldon,Non-binary,21
9:26:02,52.131.12.88,GET,searchsports.html,100,Thailand,Table Tennis,Seldon,Female,48
12:08:20,15.235.139.250,GET,index.html,200,Sweden,Volleyball,Seldon,Male,64
12:34:09,193.206.97.112,PATCH,Badminton.html,400,China,Volleyball,Once,Non-binary,39
19:06:26,153.101.20.218,POST,images/games.html,200,Indonesia,Badminton,Daily,Non-binary,30
4:11:37,187.57.66.89,HEAD,Tennis.html,200,China,Football,Often,Female,32
6:14:17,203.173.94.219,POST,Athletics.html,200,China,Athletics,Once,Female,60
11:18:44,110.36.181.88,PUT,ticketing.html,100,China,Gymnastics,Seldon,Male,43
22:40:05,97.67.53.204,GET,searchsports.html,200,Indonesia,Football,Often,Non-binary,23
3:45:11,70.63.0.66,HEAD,index.html,200,Maldives,Athletics,Seldon,Male,62
13:15:09,95.73.232.253,CONNECT,index.html,100,Latvia,Table Tennis,Often,Male,44
1:48:31,90.245.142.87,PATCH,index.html,200,Cameroon,Boxing,Seldon,Non-binary,22
18:55:09,188.21.38.96,PATCH,searchsports.html,200,Peru,Swimming,Often,Non-binary,39
18:29:30,20.23.77.198,HEAD,Athletics.html,100,Cuba,Athletics,Once,Male,31
5:02:10,248.136.225.67,HEAD,Aquatics.html,301,Peru,Basketball,Seldon,Male,70
22:26:57,80.123.76.108,HEAD,searchsports.html,200,Burkina Faso,Football,Once,Male,67
23:05:28,209.163.42.14,GET,ticketing.html,200,Canada,Gymnastics,Once,Female,65
5:27:40,19.132.130.110,PATCH,Athletics.html,301,Indonesia,Basketball,Seldon,Female,43
8:02:42,112.197.61.131,HEAD,Athletics.html,200,Brazil,Baseball,Seldon,Female,52
20:09:05,9.190.222.162,CONNECT,Athletics.html,403,Philippines,Table Tennis,Often,Female,41
23:38:34,225.40.167.3,HEAD,index.html,200,Cameroon,Basketball,Seldon,Female,48
6:26:04,247.41.134.157,GET,ticketing.html,100,Serbia,Athletics,Once,Male,21
18:24:17,95.132.88.47,HEAD,images/games.html,200,Papua New Guinea,Gymnastics,Seldon,Male,22
19:45:56,6.35.125.105,POST,index.html,200,Indonesia,Volleyball,Seldon,Female,55
3:55:38,22.171.10.61,GET,Athletics.html,200,China,Weightlifting,Seldon,Male,48
0:02:26,187.98.64.144,POST,searchsports.html,200,Palestinian Territory,Weightlifting,Seldon,Male,50
13:22:04,178.75.245.141,GET,Aquatics.html,200,Sweden,Athletics,Daily,Non-binary,39
12:01:41,19.191.13.151,HEAD,images/games.html,200,Philippines,Table Tennis,Once,Male,20
23:31:48,77.182.68.37,GET,Athletics.html,100,Indonesia,Football,Daily,Female,49
23:33:51,115.184.162.85,POST,images/games.html,200,Laos,Swimming,Once,Male,56
20:57:49,9.4.255.156,POST,football.html,200,China,Swimming,Seldon,Female,51
16:54:43,255.40.3.101,GET,index.html,200,Philippines,Swimming,Often,Male,22
2:19:04,153.128.149.13,CONNECT,images/games.html,200,United States,Basketball,Daily,Female,66
18:55:40,162.76.240.168,GET,Basketball.html,200,China,Basketball,Often,Male,42
23:25:21,92.239.228.127,GET,index.html,100,Chile,Table Tennis,Daily,Female,49
6:52:37,179.77.76.59,GET,football.html,200,Colombia,Volleyball,Once,Female,43
0:20:17,216.135.104.185,HEAD,index.html,200,Brazil,Weightlifting,Often,Female,46
14:48:48,195.93.216.131,PATCH,Athletics.html,301,Yemen,Football,Seldon,Male,41
23:40:46,49.91.97.197,HEAD,Boxing.html,200,Mexico,Athletics,Often,Male,70
21:18:00,220.44.236.138,GET,football.html,200,Syria,Badminton,Seldon,Female,70
18:32:04,117.135.5.23,GET,Tennis.html,200,China,Football,Seldon,Male,25
0:19:21,203.32.63.2,HEAD,Volleyball.html,200,Malaysia,Basketball,Often,Male,57
20:42:48,231.157.254.246,HEAD,Basketball.html,200,China,Football,Seldon,Male,59
22:15:45,58.49.135.82,GET,searchsports.html,200,China,Football,Seldon,Male,22
5:53:25,76.255.178.110,CONNECT,index.html,200,Norway,Boxing,Once,Male,63
4:42:34,55.213.5.109,GET,Athletics.html,200,Sweden,Baseball,Seldon,Male,56
13:51:28,236.35.118.88,CONNECT,Athletics.html,200,Indonesia,Football,Daily,Female,39
11:17:10,124.239.249.164,PATCH,Gymnastics.html,200,China,Athletics,Often,Female,48
6:59:43,173.138.155.113,PATCH,football.html,100,Cuba,Swimming,Seldon,Male,44
0:01:16,217.50.87.238,GET,searchsports.html,200,Poland,Badminton,Seldon,Male,26
21:24:34,212.71.122.77,HEAD,Volleyball.html,200,China,Swimming,Seldon,Non-binary,25
10:03:54,114.254.117.145,HEAD,images/games.html,100,Macedonia,Football,Seldon,Non-binary,27
23:57:50,124.55.203.57,GET,Athletics.html,200,Philippines,Swimming,Once,Male,52
22:19:45,252.247.160.63,GET,searchsports.html,301,Brazil,Basketball,Seldon,Male,61
17:19:52,88.88.138.61,CONNECT,index.html,200,Indonesia,Football,Often,Male,60
18:32:15,198.160.1.88,PATCH,ticketing.html,100,Indonesia,Basketball,Once,Male,59
13:44:34,172.192.217.59,CONNECT,Athletics.html,100,Mexico,Volleyball,Seldon,Male,33
2:21:25,88.13.85.108,POST,football.html,100,Germany,Badminton,Seldon,Non-binary,55
19:38:46,90.251.249.76,PATCH,index.html,200,China,Swimming,Never,Male,66
17:33:51,117.247.102.210,CONNECT,searchsports.html,200,Russia,Gymnastics,Never,Male,36
13:11:58,161.186.146.209,PATCH,Tennis.html,301,Philippines,Baseball,Seldon,Male,42
3:31:38,39.210.146.224,PUT,index.html,200,Bosnia and Herzegovina,Gymnastics,Seldon,Non-binary,44
1:10:29,204.42.238.13,HEAD,Aquatics.html,200,Indonesia,Athletics,Once,Male,48
18:07:57,103.89.203.205,PUT,ticketing.html,200,Czech Republic,Swimming,Never,Male,69
11:12:35,184.121.171.179,HEAD,Athletics.html,200,United States,Badminton,Seldon,Female,54
0:43:38,133.199.165.213,POST,Basketball.html,200,Japan,Table Tennis,Once,Male,65
15:27:18,185.252.145.255,PATCH,football.html,100,Poland,Swimming,Daily,Female,57
0:06:34,171.18.98.74,CONNECT,searchsports.html,200,Serbia,Basketball,Daily,Male,63
18:24:30,163.121.46.211,GET,Tennis.html,200,China,Athletics,Seldon,Female,65
0:10:53,198.222.129.211,CONNECT,ticketing.html,200,Iran,Swimming,Often,Male,20
13:29:26,186.205.55.150,DELETE,ticketing.html,301,Namibia,Karate,Often,Female,18
5:36:55,214.51.119.204,HEAD,Gymnastics.html,100,Colombia,Badminton,Never,Female,65
15:41:34,230.131.135.137,GET,Aquatics.html,200,China,Weightlifting,Often,Non-binary,22
1:31:07,202.63.17.129,CONNECT,Tennis.html,200,Honduras,Fencing,Seldon,Female,57
18:39:26,37.81.178.222,POST,searchsports.html,301,China,Weightlifting,Never,Male,34
19:57:05,21.88.22.167,HEAD,Gymnastics.html,400,Egypt,Volleyball,Seldon,Male,18
0:51:42,101.206.106.57,GET,Wrestling.html,100,Ukraine,Volleyball,Seldon,Non-binary,29
19:03:45,78.113.221.225,CONNECT,Boxing.html,100,Bulgaria,Table Tennis,Once,Male,63
4:25:28,228.16.255.20,CONNECT,Tennis.html,100,China,Table Tennis,Seldon,Male,48
6:33:32,41.167.85.12,GET,Gymnastics.html,200,Japan,Volleyball,Often,Male,44
20:40:15,69.113.255.45,GET,Athletics.html,200,Indonesia,Gymnastics,Daily,Female,65
19:35:56,112.52.79.3,GET,searchsports.html,200,China,Athletics,Seldon,Non-binary,19
9:23:21,23.232.240.123,PATCH,Athletics.html,200,El Salvador,Wrestling,Often,Male,44
19:25:19,247.17.33.81,HEAD,searchsports.html,301,France,Volleyball,Seldon,Male,62
15:48:09,220.134.213.109,PUT,Basketball.html,200,China,Football,Once,Male,47
20:30:22,113.28.162.12,CONNECT,searchsports.html,500,Indonesia,Football,Daily,Male,59
19:06:37,106.114.134.197,GET,Basketball.html,200,Gambia,Swimming,Once,Male,40
8:26:09,255.241.220.51,GET,index.html,301,Colombia,Shooting,Daily,Non-binary,26
20:52:33,117.20.38.246,HEAD,Badminton.html,200,Brazil,Volleyball,Seldon,Female,58
1:58:11,218.232.73.201,POST,Aquatics.html,200,Afghanistan,Basketball,Often,Male,28
15:19:58,222.61.77.206,HEAD,images/games.html,200,South Africa,Football,Once,Female,66
1:31:35,226.179.230.86,HEAD,index.html,200,China,Wrestling,Seldon,Female,43
12:20:10,75.192.50.185,GET,searchsports.html,200,Thailand,Athletics,Seldon,Male,31
9:08:34,250.18.8.81,HEAD,Athletics.html,200,Estonia,Swimming,Seldon,Male,57
16:21:01,252.246.158.104,HEAD,Gymnastics.html,301,China,Football,Daily,Male,24
2:19:16,180.188.131.0,PUT,Aquatics.html,200,China,Athletics,Once,Male,69
23:06:58,236.184.47.205,GET,football.html,200,China,Swimming,Often,Female,59
3:25:39,129.182.76.69,GET,index.html,200,China,Basketball,Often,Male,28
1:36:47,199.47.121.28,HEAD,index.html,200,China,Badminton,Seldon,Male,63
20:38:45,112.69.35.249,GET,news.html,400,Egypt,Gymnastics,Seldon,Female,26
20:21:14,177.234.189.210,HEAD,football.html,200,Portugal,Table Tennis,Often,Male,36
3:15:59,34.233.235.128,POST,ticketing.html,200,Philippines,Table Tennis,Seldon,Male,50
13:22:39,50.210.67.67,HEAD,Tennis.html,200,Brazil,Swimming,Often,Female,63
0:21:44,67.96.78.209,HEAD,Athletics.html,200,Saudi Arabia,Basketball,Often,Male,38
9:13:03,51.210.26.168,GET,Baseball/Softball.html,200,France,Athletics,Seldon,Male,52
8:05:45,123.3.228.135,GET,Volleyball.html,301,Brazil,Athletics,Once,Male,67
14:21:02,78.113.41.255,PATCH,Tennis.html,500,Indonesia,Karate,Often,Male,27
19:23:01,239.202.118.179,CONNECT,Tennis.html,100,Sweden,Football,Seldon,Male,70
8:24:12,161.45.153.18,GET,Basketball.html,100,Philippines,Table Tennis,Often,Non-binary,65
13:29:20,131.166.107.84,CONNECT,Athletics.html,200,Indonesia,Table Tennis,Seldon,Female,19
22:49:29,53.255.44.80,GET,Athletics.html,200,Norway,Athletics,Often,Female,32
16:40:58,121.249.120.151,GET,index.html,100,Russia,Table Tennis,Never,Non-binary,64
12:58:01,244.12.222.92,HEAD,images/games.html,200,Yemen,Badminton,Seldon,Non-binary,58
14:11:50,37.13.240.79,PATCH,searchsports.html,200,China,Badminton,Never,Non-binary,30
23:43:02,59.72.55.90,PATCH,searchsports.html,200,China,Athletics,Often,Male,69
15:10:49,77.223.65.136,GET,images/games.html,301,Senegal,Table Tennis,Seldon,Female,49
8:08:04,215.118.75.11,CONNECT,football.html,500,Russia,Football,Often,Male,60
3:23:49,51.146.183.63,HEAD,index.html,301,Indonesia,Volleyball,Daily,Male,35
1:14:19,135.33.42.206,GET,images/games.html,100,Russia,Shooting,Often,Female,68
17:49:13,58.111.100.107,CONNECT,news.html,200,Poland,Football,Daily,Non-binary,31
21:05:54,1.223.96.142,PATCH,ticketing.html,100,China,Gymnastics,Seldon,Male,68
6:39:33,83.111.126.17,GET,Basketball.html,200,United States,Wrestling,Never,Non-binary,21
22:01:52,255.124.240.70,GET,Basketball.html,403,China,Basketball,Seldon,Non-binary,66
19:35:53,44.148.209.173,HEAD,searchsports.html,200,Brazil,Swimming,Seldon,Non-binary,61
6:17:26,205.118.240.202,CONNECT,Gymnastics.html,404,Albania,Table Tennis,Seldon,Male,48
7:12:06,28.149.147.187,PATCH,football.html,200,Sweden,Athletics,Often,Female,29
13:45:53,111.233.126.98,PUT,Athletics.html,400,Sweden,Gymnastics,Daily,Female,56
3:42:35,103.183.212.132,PATCH,images/games.html,200,Sweden,Basketball,Seldon,Female,49
1:41:48,172.197.197.228,PATCH,Gymnastics.html,301,Russia,Table Tennis,Daily,Male,18
17:47:14,227.255.228.139,GET,Gymnastics.html,100,Sweden,Table Tennis,Often,Female,49
19:05:54,96.115.253.149,HEAD,images/games.html,200,Ukraine,Athletics,Seldon,Female,24
23:07:01,187.182.135.73,CONNECT,football.html,200,Russia,Athletics,Often,Male,57
1:22:13,210.108.220.104,CONNECT,images/games.html,200,China,Badminton,Once,Male,59
9:21:38,169.32.228.22,PUT,Gymnastics.html,200,Philippines,Table Tennis,Often,Non-binary,67
9:39:50,248.138.2.38,HEAD,index.html,200,Iran,Athletics,Often,Non-binary,63
7:58:51,240.229.5.144,GET,images/games.html,100,South Africa,Karate,Seldon,Male,40
4:47:26,77.169.30.98,HEAD,searchsports.html,200,Poland,Swimming,Seldon,Female,55
9:22:05,28.165.61.44,POST,images/games.html,500,Brazil,Karate,Often,Female,30
1:25:29,132.35.15.207,CONNECT,index.html,200,Portugal,Athletics,Seldon,Non-binary,59
9:54:50,131.55.29.133,HEAD,Aquatics.html,200,Indonesia,Badminton,Seldon,Female,37
10:39:05,126.95.51.158,CONNECT,Athletics.html,200,Indonesia,Volleyball,Often,Male,26
2:29:05,85.51.111.88,CONNECT,images/games.html,200,China,Football,Daily,Non-binary,42
20:59:35,128.29.161.92,HEAD,index.html,200,Indonesia,Athletics,Often,Female,64
9:04:08,167.97.222.186,GET,Badminton.html,200,Peru,Badminton,Seldon,Male,22
23:02:52,82.108.91.198,CONNECT,searchsports.html,200,Canada,Swimming,Seldon,Male,49
23:04:52,106.185.87.195,PATCH,Tennis.html,200,Ireland,Badminton,Seldon,Non-binary,61
12:01:55,87.23.121.62,GET,images/games.html,100,Indonesia,Football,Once,Female,52
8:49:46,98.10.69.221,GET,Athletics.html,200,China,Gymnastics,Daily,Male,28
17:57:12,127.103.104.177,PUT,index.html,200,China,Athletics,Often,Male,26
3:28:27,149.173.138.218,PATCH,ticketing.html,200,Philippines,Table Tennis,Seldon,Male,38
4:16:15,108.93.146.77,GET,searchsports.html,200,Indonesia,Table Tennis,Often,Female,57
17:21:40,79.9.104.101,GET,ticketing.html,200,Indonesia,Baseball,Seldon,Male,24
2:08:25,128.223.146.199,PATCH,ticketing.html,200,Mongolia,Swimming,Once,Female,64
11:49:45,155.134.112.54,GET,Tennis.html,200,Colombia,Karate,Seldon,Male,52
6:54:08,122.76.246.247,GET,Basketball.html,400,Vietnam,Athletics,Once,Female,18
22:37:37,220.128.132.111,POST,Volleyball.html,301,Philippines,Swimming,Seldon,Male,30
7:11:36,28.149.173.246,CONNECT,images/games.html,100,Indonesia,Athletics,Daily,Male,46
5:20:20,113.139.121.117,GET,images/games.html,200,China,Swimming,Seldon,Male,38
19:53:03,128.93.69.154,PUT,Gymnastics.html,200,Peru,Volleyball,Often,Male,67
3:34:41,113.18.129.166,PATCH,searchsports.html,200,China,Volleyball,Once,Female,28
18:31:36,76.65.234.14,HEAD,images/games.html,200,Indonesia,Volleyball,Once,Non-binary,25
10:20:22,71.71.30.128,HEAD,Tennis.html,200,China,Badminton,Seldon,Male,58
21:36:27,104.80.178.70,HEAD,Athletics.html,301,Ecuador,Karate,Seldon,Female,29
23:34:45,81.52.11.135,PATCH,searchsports.html,301,Poland,Volleyball,Often,Male,42
14:10:35,205.88.159.55,PATCH,Basketball.html,403,United States,Table Tennis,Never,Male,25
13:51:46,157.79.137.237,CONNECT,Basketball.html,200,China,Volleyball,Seldon,Male,47
16:23:25,8.2.193.148,CONNECT,searchsports.html,200,Malaysia,Athletics,Never,Male,21
2:26:32,250.102.6.150,GET,searchsports.html,200,Czech Republic,Football,Never,Male,37
18:34:53,230.30.228.212,GET,Athletics.html,100,Kazakhstan,Badminton,Often,Male,57
8:28:43,44.233.169.163,GET,Athletics.html,100,Tunisia,Football,Seldon,Male,32
21:33:21,85.37.76.7,PATCH,index.html,200,Russia,Table Tennis,Seldon,Male,40
20:39:10,244.120.235.131,GET,Karate.html,200,Brazil,Table Tennis,Seldon,Female,29
21:49:52,134.175.123.223,CONNECT,searchsports.html,100,Kazakhstan,Athletics,Once,Non-binary,70
18:36:58,91.228.66.76,PATCH,Gymnastics.html,200,China,Wrestling,Often,Female,28
4:42:49,232.112.6.66,POST,index.html,301,Ukraine,Badminton,Once,Non-binary,35
3:34:09,247.184.198.78,HEAD,searchsports.html,200,Russia,Athletics,Often,Male,38
2:12:20,129.224.14.4,HEAD,Basketball.html,404,China,Athletics,Seldon,Male,40
0:06:18,47.156.1.2,HEAD,Athletics.html,200,Philippines,Weightlifting,Seldon,Male,43
14:19:35,94.118.101.163,CONNECT,searchsports.html,200,Slovenia,Table Tennis,Seldon,Male,37
3:50:56,130.102.189.240,HEAD,images/games.html,100,China,Gymnastics,Daily,Non-binary,51
16:53:11,109.24.54.108,CONNECT,Athletics.html,200,Macedonia,Table Tennis,Seldon,Male,57
5:01:12,217.57.226.210,GET,Tennis.html,200,Colombia,Gymnastics,Seldon,Male,25
4:34:34,71.117.4.1,PATCH,index.html,200,China,Volleyball,Often,Male,37
21:44:59,139.73.194.151,GET,Aquatics.html,200,Sudan,Athletics,Often,Female,58
5:36:21,248.36.73.74,PATCH,index.html,301,Philippines,Football,Seldon,Female,65
10:10:05,33.104.249.53,POST,football.html,100,Russia,Athletics,Seldon,Male,42
1:56:12,89.193.106.74,PATCH,Tennis.html,301,Dominican Republic,Football,Seldon,Non-binary,36
12:59:39,9.239.172.20,POST,images/games.html,200,Indonesia,Table Tennis,Often,Female,69
2:43:47,124.53.88.144,POST,index.html,100,Mexico,Badminton,Often,Female,54
10:46:30,21.47.92.122,HEAD,images/games.html,200,Indonesia,Swimming,Seldon,Male,23
8:58:44,252.106.64.5,PATCH,Tennis.html,200,Nigeria,Football,Once,Male,57
16:30:31,121.155.97.218,PATCH,football.html,100,Japan,Volleyball,Seldon,Female,33
4:57:12,206.24.62.44,PUT,Basketball.html,200,China,Karate,Once,Female,33
18:23:12,75.229.180.227,GET,searchsports.html,100,Poland,Football,Never,Male,39
14:40:22,79.153.149.16,PATCH,Fencing.html,200,Indonesia,Table Tennis,Once,Male,47
15:26:32,113.38.128.237,HEAD,football.html,100,Russia,Athletics,Seldon,Male,60
19:52:33,1.38.106.114,PATCH,index.html,400,Philippines,Athletics,Seldon,Male,51
22:24:39,52.71.211.210,GET,Basketball.html,200,Ukraine,Athletics,Seldon,Female,47
17:00:33,176.248.227.72,PATCH,Badminton.html,301,Philippines,Swimming,Never,Non-binary,19
19:22:49,251.214.135.99,HEAD,searchsports.html,400,Jamaica,Basketball,Daily,Non-binary,48
16:13:55,144.96.35.83,CONNECT,index.html,200,Venezuela,Swimming,Seldon,Male,65
16:00:51,176.203.36.142,DELETE,football.html,200,Colombia,Basketball,Daily,Female,31
6:33:27,4.103.94.115,PATCH,football.html,100,South Korea,Volleyball,Seldon,Female,55
21:27:01,96.182.214.101,PATCH,index.html,301,China,Basketball,Often,Male,27
22:24:00,105.250.24.66,GET,Athletics.html,100,Croatia,Table Tennis,Often,Female,48
4:25:52,118.190.254.244,GET,football.html,200,Argentina,Football,Seldon,Male,54
20:54:51,1.140.76.55,GET,searchsports.html,200,China,Basketball,Once,Female,63
17:57:02,22.115.59.164,HEAD,football.html,200,Canada,Swimming,Daily,Male,59
17:59:56,42.219.185.51,POST,Athletics.html,200,Indonesia,Table Tennis,Often,Non-binary,28
14:29:11,176.5.195.255,HEAD,football.html,301,China,Badminton,Often,Male,47
19:52:14,165.95.156.192,GET,index.html,200,Japan,Football,Seldon,Non-binary,35
13:11:04,191.230.158.57,HEAD,Basketball.html,200,Indonesia,Athletics,Often,Female,23
2:45:46,229.220.220.243,HEAD,images/games.html,301,Yemen,Table Tennis,Daily,Female,60
2:30:33,100.190.48.213,PATCH,Volleyball.html,100,Indonesia,Karate,Once,Female,37
21:43:37,59.37.198.37,GET,searchsports.html,200,Afghanistan,Badminton,Often,Male,60
13:08:31,136.158.215.161,GET,index.html,200,Bolivia,Boxing,Daily,Male,35
14:58:40,208.93.96.34,CONNECT,images/games.html,200,Myanmar,Table Tennis,Often,Male,25
22:35:36,217.177.233.86,GET,images/games.html,200,Portugal,Baseball,Daily,Female,29
22:51:41,227.54.227.243,GET,searchsports.html,200,Philippines,Badminton,Often,Non-binary,35
23:57:20,243.197.104.66,POST,Tennis.html,200,United States,Boxing,Once,Female,47
16:26:35,161.80.43.0,GET,images/games.html,301,Brazil,Table Tennis,Seldon,Male,54
2:27:25,46.135.116.179,PATCH,Basketball.html,400,Guatemala,Basketball,Never,Female,37
12:02:07,62.66.123.159,GET,Gymnastics.html,200,China,Volleyball,Seldon,Male,40
1:37:05,253.203.184.140,CONNECT,index.html,200,Philippines,Weightlifting,Often,Female,27
7:09:45,210.162.173.117,PUT,Athletics.html,200,China,Wrestling,Seldon,Male,53
6:10:00,200.188.100.223,GET,news.html,200,Norway,Athletics,Seldon,Female,28
21:44:06,117.200.181.247,HEAD,Wrestling.html,100,China,Gymnastics,Once,Male,55
7:48:46,102.1.191.149,PATCH,index.html,200,Greece,Gymnastics,Seldon,Female,42
0:20:46,76.214.176.240,GET,Tennis.html,200,Russia,Table Tennis,Often,Male,62
20:44:42,226.90.208.193,HEAD,Gymnastics.html,301,Philippines,Athletics,Often,Female,22
2:10:19,171.192.187.126,GET,Gymnastics.html,100,Russia,Swimming,Seldon,Male,18
23:17:29,26.85.46.22,GET,football.html,100,Czech Republic,Volleyball,Seldon,Male,28
2:04:41,149.12.145.210,CONNECT,football.html,500,Argentina,Swimming,Often,Male,22
5:05:28,116.112.215.135,GET,images/games.html,200,Poland,Athletics,Often,Female,70
20:44:01,98.123.221.22,PATCH,Basketball.html,200,Czech Republic,Table Tennis,Seldon,Non-binary,50
8:18:36,119.246.159.37,CONNECT,football.html,200,New Caledonia,Table Tennis,Once,Female,24
0:24:08,61.98.253.62,GET,Badminton.html,400,Italy,Table Tennis,Seldon,Male,38
13:16:54,113.29.130.26,HEAD,index.html,200,Armenia,Football,Often,Female,63
5:56:29,200.238.174.216,HEAD,index.html,200,Malaysia,Swimming,Once,Female,32
9:48:42,14.61.61.237,HEAD,index.html,301,Japan,Athletics,Seldon,Non-binary,19
21:10:17,169.90.161.153,HEAD,images/games.html,200,Indonesia,Basketball,Once,Male,68
2:58:12,127.172.47.249,HEAD,football.html,200,China,Table Tennis,Daily,Male,28
9:41:08,91.251.137.201,CONNECT,index.html,200,China,Athletics,Daily,Female,37
13:06:16,247.152.95.5,HEAD,index.html,200,Russia,Gymnastics,Seldon,Non-binary,23
9:09:03,55.12.27.50,PATCH,index.html,100,Czech Republic,Athletics,Often,Female,50
0:24:47,78.27.123.28,GET,Karate.html,200,Japan,Baseball,Often,Male,41
2:15:43,59.90.64.171,GET,images/games.html,301,China,Basketball,Once,Non-binary,68
3:24:15,113.72.73.164,HEAD,Badminton.html,200,China,Karate,Often,Female,47
5:50:48,150.35.177.171,GET,Athletics.html,200,Colombia,Badminton,Often,Male,44
12:48:06,36.202.245.195,HEAD,Badminton.html,403,Greece,Swimming,Often,Male,33
4:28:09,10.11.78.225,GET,Athletics.html,200,Poland,Athletics,Daily,Female,22
8:41:31,119.29.249.212,CONNECT,searchsports.html,200,Chile,Swimming,Daily,Male,52
11:45:25,55.174.37.214,HEAD,Athletics.html,200,Czech Republic,Table Tennis,Seldon,Male,54
6:45:39,96.109.79.37,GET,Athletics.html,200,Saint Kitts and Nevis,Table Tennis,Often,Male,40
12:39:34,194.23.197.254,CONNECT,Gymnastics.html,301,Indonesia,Table Tennis,Often,Male,28
17:53:44,190.213.144.153,HEAD,images/games.html,200,Indonesia,Athletics,Often,Female,32
11:54:10,219.138.121.21,PATCH,Athletics.html,100,Pakistan,Football,Seldon,Non-binary,55
21:38:33,218.123.174.112,POST,index.html,200,Italy,Athletics,Seldon,Male,28
17:05:26,240.217.23.4,CONNECT,index.html,100,Philippines,Football,Often,Female,46
12:07:31,173.100.201.186,HEAD,searchsports.html,200,Ivory Coast,Volleyball,Seldon,Non-binary,62
17:37:25,167.249.163.52,HEAD,Gymnastics.html,301,Indonesia,Athletics,Once,Non-binary,24
3:16:01,163.187.122.97,PATCH,Athletics.html,200,Senegal,Basketball,Once,Female,44
4:16:49,96.210.121.60,GET,index.html,200,Colombia,Wrestling,Seldon,Male,35
6:46:38,185.245.38.124,CONNECT,Badminton.html,200,Czech Republic,Athletics,Often,Male,24
17:22:49,120.120.165.186,CONNECT,Athletics.html,200,Chad,Athletics,Never,Male,66
3:00:22,237.8.225.238,GET,ticketing.html,200,Tanzania,Table Tennis,Often,Male,42
19:01:06,69.53.71.155,CONNECT,Aquatics.html,400,China,Boxing,Daily,Male,34
9:22:28,89.105.94.148,GET,index.html,200,Honduras,Basketball,Often,Female,21
1:34:49,221.234.208.13,GET,Gymnastics.html,200,Morocco,Basketball,Once,Male,23
22:31:26,84.11.130.112,CONNECT,football.html,200,Colombia,Volleyball,Once,Male,61
10:21:25,105.162.168.20,PATCH,news.html,200,Indonesia,Badminton,Seldon,Male,37
5:46:37,112.139.91.237,GET,Basketball.html,200,Brazil,Athletics,Once,Female,19
4:13:56,40.19.236.91,DELETE,football.html,200,Sri Lanka,Table Tennis,Daily,Male,48
2:07:53,250.63.34.202,PUT,Aquatics.html,200,China,Swimming,Seldon,Male,69
3:16:14,244.238.121.134,GET,images/games.html,100,China,Gymnastics,Often,Non-binary,36
5:57:46,106.39.219.1,PATCH,index.html,301,Hungary,Baseball,Daily,Non-binary,54
13:50:25,74.223.56.129,GET,searchsports.html,200,China,Table Tennis,Once,Male,35
23:53:26,18.210.140.164,GET,ticketing.html,301,Ethiopia,Gymnastics,Seldon,Female,18
13:24:02,206.196.215.39,GET,searchsports.html,200,Lithuania,Swimming,Seldon,Female,23
20:06:42,206.123.220.119,GET,index.html,200,China,Karate,Seldon,Male,26
21:08:48,46.223.177.148,GET,Athletics.html,100,Pakistan,Badminton,Seldon,Male,32
13:39:29,157.161.247.175,PATCH,Aquatics.html,100,Japan,Football,Seldon,Female,58
8:35:04,185.99.98.182,POST,football.html,400,Greece,Table Tennis,Never,Non-binary,37
12:34:01,228.168.100.60,GET,news.html,200,Costa Rica,Athletics,Often,Non-binary,33
4:08:21,22.213.249.204,POST,images/games.html,200,Portugal,Swimming,Seldon,Male,69
0:43:38,78.239.129.146,PATCH,football.html,200,Niger,Athletics,Often,Male,27
13:32:16,118.29.180.135,PATCH,Aquatics.html,200,Andorra,Athletics,Daily,Male,58
22:14:16,92.117.143.105,GET,index.html,200,Indonesia,Table Tennis,Often,Male,65
10:16:27,127.195.28.231,GET,images/games.html,200,China,Basketball,Seldon,Male,45
17:40:04,41.74.226.252,HEAD,images/games.html,200,China,Swimming,Daily,Female,38
6:36:12,232.33.25.136,PATCH,Wrestling.html,100,South Africa,Athletics,Once,Male,29
19:32:46,45.228.236.132,HEAD,Athletics.html,200,China,Swimming,Seldon,Male,67
19:49:18,201.4.116.163,PUT,ticketing.html,200,Philippines,Athletics,Seldon,Male,47
